instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,Unnamed: 30,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿det.mi.0002,﻿cathedral,﻿Cathedral of St. Ann,"﻿German, French, English","﻿High Mass at 9 o'clock for the Germans, and at 11 for the French. Sermons in German, French and English.",,,,﻿Wayne County,﻿Detroit,﻿Detroit,﻿MI,﻿MI,42.320833,-83.076667,,,,,﻿Right Rev.,﻿Frederick Reze,﻿D.D.,,,,,,,1836,﻿https://ste-anne.org/about-us/parish-history/ ; https://en.wikipedia.org/wiki/Basilica_of_Sainte_Anne_de_D%C3%A9troit,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0002,﻿cathedral,﻿Cathedral of St. Ann,"﻿German, French, English","﻿High Mass at 9 o'clock for the Germans, and at 11 for the French. Sermons in German, French and English.",,,,﻿Wayne County,﻿Detroit,﻿Detroit,﻿MI,,42.320833,-83.076667,,,,﻿vin_badin_901,﻿Rev.,﻿Vincent Badin,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0002,﻿cathedral,﻿Cathedral of St. Ann,"﻿German, French, English","﻿High Mass at 9 o'clock for the Germans, and at 11 for the French. Sermons in German, French and English.",,,,﻿Wayne County,﻿Detroit,﻿Detroit,﻿MI,,42.320833,-83.076667,,,,﻿mar_kundig_901,﻿Rev.,﻿Martin Kundig,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9007,﻿church,﻿Trinity Church,English,,,,,,﻿Detroit,,﻿MI,,42.320833,-83.076667,,,,,﻿Rev.,﻿Bernard O'Cavanagh,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0018,﻿church,not recorded,English,,,,,,﻿Ann Arbour,﻿Ann Arbor,﻿MI,,42.2857551,-83.7413768,,,,,﻿Rev. Mr.,﻿Kelly,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0018,﻿church,not recorded,English,,,,,,﻿Ann Arbour,﻿Ann Arbor,﻿MI,,42.2857551,-83.7413768,,,,,﻿Rev. Mr.,﻿Morrissey,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿mar.mi.9000,﻿church,not recorded,English,,,,,﻿Emmet County,﻿Arbre Croche,,﻿MI,﻿MI,45.62643692,-85.07105266,,,,,﻿Rev. Mr.,﻿De Brugn,,,,,,,,1836,﻿https://en.wikipedia.org/wiki/L%27Arbre_Croche ; https://www.cclcparishes.org/historic-holy-childhood-mission--church-and-school.html,﻿,﻿,﻿Detroit,Detroit
﻿mar.mi.9000,﻿church,not recorded,English,,,,﻿Munroe County,﻿Emmet County,﻿Bay Settlement,,﻿MI,,45.62643692,-85.07105266,,,,,﻿Rev. Mr.,﻿Terworen,,,,,,,,1836,﻿https://www.hmdb.org/results.asp?Search=County&state=Michigan&county=Monroe%20County,﻿,﻿,﻿Detroit,Detroit
﻿mar.mi.9000,﻿church,not recorded,English,,﻿Fond du lac Superieur,,﻿Munroe County,﻿Emmet County,﻿Bay Settlement,,﻿MI,,45.62643692,-85.07105266,,,,,﻿Rev. Mr.,﻿Pierz,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9005,﻿church,not recorded,﻿Indian,﻿Instructions in the Indian language,﻿Grand River,,,,,,﻿MI,﻿MI,45.62643692,-85.07105266,,,,,﻿Rev. Mr.,﻿Vizosky,,,,,,,,1836,﻿https://en.wikipedia.org/wiki/Grand_River_(Michigan),﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.0002,﻿church,not recorded,﻿French and Menomony,﻿Sermons in French and Menomony.,,,,﻿Brown County,﻿Green Bay,﻿Green Bay,,﻿WI,44.50854102,-88.01525685,,,,,﻿Rev. Messrs.,﻿Tschenhens,,,,,,"﻿Served by a Seminary of Liguorists, 5 in No.",,1836,﻿https://www.gbdioc.org/history/,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.0002,﻿church,not recorded,﻿French and Menomony,﻿Sermons in French and Menomony.,,,,﻿Brown County,﻿Green Bay,﻿Green Bay,,,44.50854102,-88.01525685,,,,,﻿Rev. Messrs.,﻿Lauderle,,,,,,"﻿Served by a Seminary of Liguorists, 5 in No.",,1836,,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.0002,﻿church,not recorded,﻿French and Menomony,﻿Sermons in French and Menomony.,,,,﻿Brown County,﻿Green Bay,﻿Green Bay,,,44.50854102,-88.01525685,,,,,﻿Rev. Messrs.,﻿Vandebrock,,,,,,"﻿Served by a Seminary of Liguorists, 5 in No.",,1836,,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.0002,﻿church,not recorded,﻿French and Menomony,﻿Sermons in French and Menomony.,,,,﻿Brown County,﻿Machinae,﻿Green Bay,,,44.50854102,-88.01525685,,,,,﻿Rev.,﻿F. Bonduel,,,,,,"﻿Served by a Seminary of Liguorists, 5 in No.",,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0114,﻿church,not recorded,English,,,,,﻿Monroe County,﻿Monroe,﻿Monroe,﻿MI,﻿MI,41.91855135,-83.39685624,,,,,﻿Rev. Mr.,﻿Carabin,,,,,,,,1836,﻿https://www.stmarymonroe.org/history,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0114,﻿church,not recorded,English,,,,,﻿Monroe County,﻿Monroe,﻿Monroe,﻿MI,,41.91855135,-83.39685624,,,,,﻿Rev.,﻿Ferd. McKosker,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0114,﻿church,not recorded,English,,,,,﻿Monroe County,﻿Prairie du Chien,﻿Monroe,﻿WI,,41.91855135,-83.39685624,,,,,﻿Rev.,﻿S. Mazzuchelli,,,,,,,,1836,﻿https://www.prairieduchien.org/history/,﻿,﻿,﻿Detroit,Detroit
﻿mar.mi.0082,﻿church,not recorded,English,,,,,,﻿Sault Ste. Marie,,﻿MI,,41.91855135,-83.39685624,,,,,﻿Rev. Mr.,﻿Hatscher,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9001,﻿church,﻿St. Joseph's,English,,,,,,,,﻿MI,,41.91855135,-83.39685624,,,,,﻿Rev.,﻿S.T. Badin,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0083,﻿church,﻿St. Paul,English,,,,,,,,,,42.3861485,-82.9118591,,﻿visited alternately by Rev. Mr. Bohemes,,,,,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9002,﻿church,﻿St. Felicite,English,,,,,,,,,,42.3861485,-82.9118591,,﻿visited alternately by Rev. Mr. Bohemes,,,,,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9003,﻿church,﻿St. Francis,English,,,,,,,,,,42.3861485,-82.9118591,,﻿visited alternately by Rev. Mr. Bohemes,,,,,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9003,﻿college,﻿St. Joseph's College,English,,,,,,﻿Detroit,,﻿MI,,42.3861485,-82.9118591,,,,,﻿Rev. Mr.,﻿Vandepool,,﻿President,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9003,﻿convent,﻿Convent,English,,,,,,﻿Detroit,,﻿MI,,42.3861485,-82.9118591,,,,,,,,,,,,﻿Sisters of St. Clare,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9008,﻿female academy,﻿Female Academy,English,,,,,,﻿Detroit,,﻿MI,,42.3861485,-82.9118591,,,,,,,,,,,,﻿Sisters of St. Clare,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9008,﻿convent,﻿St. Clare's Convent,English,,,﻿N. W. Territory,,,﻿Green Bay,,﻿MI,﻿WI,42.3861485,-82.9118591,,,,,,,,,,,,﻿Sisters of St. Clare,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9001_02,﻿school,﻿Female Indian School,English,,﻿St. Joseph's,,,,,,﻿MI,,42.3861485,-82.9118591,,,,,,,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9005_02,﻿school,﻿Female Indian School,English,,,,,,﻿Grand River,,﻿MI,,42.3861485,-82.9118591,,,,,,,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿mar.mi.9000_02,﻿school,﻿Female Indian School,English,,,,,,﻿Arbre Croche,,﻿MI,,42.3861485,-82.9118591,,,,,,,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.0002_02,﻿school,﻿Female Indian School,English,,,,,,﻿Green Bay,,﻿MI,,42.3861485,-82.9118591,,,,,,,,,,,,,,1836,,﻿,﻿,﻿Detroit,Detroit
